frame,total_vehicles,queue_count,red_light_violations,rash_driving
110,274,7,51,55
111,278,3,52,56
112,282,12,53,57
113,283,13,53,58
114,286,11,53,59
115,288,17,53,60
116,293,13,54,60
117,294,3,55,60
118,299,6,55,61
119,303,17,56,62
120,304,10,56,62
121,308,1,57,63
122,308,0,58,63
123,310,13,59,64
124,313,5,59,64
125,316,12,60,64
126,317,16,60,64
127,321,19,61,64
128,325,12,62,64
129,330,16,63,65
130,334,11,64,66
131,339,10,65,66
132,342,7,65,67
133,344,15,66,67
134,345,3,66,68
135,350,8,67,68
136,355,4,67,69
137,358,18,67,70
138,359,5,67,71
139,362,12,68,72
140,365,12,68,72
141,368,9,69,72
142,373,20,69,72
143,377,16,69,73
144,379,7,70,74
145,379,8,70,74
146,383,0,70,74
147,387,10,70,75
148,390,18,70,75
149,394,1,71,75
150,395,6,71,76
151,397,5,71,77
152,398,5,71,77
153,399,19,71,78
154,402,13,72,79
155,407,5,72,80
156,412,11,72,81
157,417,11,73,81
158,421,0,73,82
159,426,16,73,82
160,429,13,74,82
161,433,15,75,82
162,437,12,75,82
163,438,15,75,83
164,439,16,76,83
165,444,0,77,83
166,449,0,78,83
167,453,5,79,83
168,453,17,80,84
169,457,4,81,85
170,457,5,81,85
171,457,0,82,86
172,460,0,82,86
173,463,1,82,87
174,466,17,82,88
175,466,17,82,88
176,471,5,83,88
177,474,2,84,88
178,476,20,85,89
179,479,0,86,89
180,484,17,86,89
181,487,4,86,90
182,490,1,86,91
183,493,19,87,92
184,498,9,87,93
185,503,4,87,93
186,508,0,88,93
187,511,3,88,94
188,516,6,89,95
189,521,13,89,96
190,524,4,89,97
191,529,18,90,98
192,529,17,91,98
193,529,12,92,98
194,534,4,93,98
195,539,1,93,98
196,542,16,94,99
197,543,14,94,99
198,547,12,95,99
199,548,16,95,100
200,551,4,95,101
201,554,9,96,102
202,556,13,97,102
203,561,3,97,103
204,565,4,98,104
205,568,7,99,104
206,573,11,99,105
207,576,9,100,106
208,576,20,101,107
209,581,8,101,108
210,585,10,101,108
211,589,10,102,108
212,593,2,103,109
213,595,10,103,109
214,596,6,103,109
215,599,11,103,109
216,601,14,104,109
217,601,9,105,110
218,601,14,106,111
219,603,2,106,111
220,606,5,106,111
221,608,17,106,111
222,613,10,106,111
223,614,9,106,112
224,619,5,106,112
225,622,14,106,113
226,627,2,107,113
227,630,9,107,113
228,632,10,108,113
229,634,1,108,114
230,634,19,109,114
231,637,18,109,115
232,642,15,110,116
233,644,9,111,116
234,645,20,112,117
235,650,15,113,118
236,653,12,114,119
237,656,4,114,120
238,658,9,114,120
239,658,15,114,120
240,663,11,115,120
241,667,16,115,120
242,671,5,116,121
243,674,2,116,121
244,679,7,116,122
245,684,9,117,122
246,685,13,117,123
247,686,5,118,123
248,686,19,119,123
249,691,11,119,124
250,696,10,120,125
251,697,17,121,125
252,697,16,121,126
253,701,13,122,126
254,702,16,122,127
255,705,16,122,128
256,708,5,123,129
257,712,1,123,130
258,717,11,124,131
259,719,13,124,132
260,720,3,125,133
261,724,2,126,133
262,726,9,127,133
263,727,10,127,134
264,729,4,128,135
265,734,13,129,136
266,739,12,130,136
267,740,6,131,137
268,742,1,131,138
269,747,11,131,139
270,750,14,132,139
271,755,20,132,139
272,760,11,132,139
273,761,4,133,140
274,762,11,134,140
275,765,8,134,141
276,767,16,134,141
277,770,16,135,141
278,773,10,136,141
279,775,4,137,141
280,775,13,137,141
281,779,16,137,141
282,782,3,137,142
283,787,1,138,143
284,791,8,138,144
285,794,0,139,145
286,797,2,139,146
287,797,7,139,146
288,802,13,139,146
289,806,9,140,147
290,810,4,140,147
291,812,15,140,148
292,815,19,140,149
293,819,0,141,149
294,822,18,141,149
295,822,20,141,149
296,826,6,142,150
297,831,12,143,151
298,831,14,143,152
299,833,9,143,152
300,835,16,143,153
301,836,4,144,154
302,837,13,145,154
303,837,0,145,155
304,838,12,146,155
305,840,8,146,155
306,842,4,146,156
307,842,15,147,156
308,842,12,147,156
309,847,12,147,156
310,851,19,148,156
311,853,16,149,156
312,857,14,149,156
313,858,19,149,157
314,859,11,150,157
315,861,5,151,158
316,866,0,151,158
317,866,13,151,159
318,867,7,151,160
319,872,10,152,160
320,874,7,153,161
321,874,1,153,162
322,879,7,153,163
323,881,0,154,164
324,882,12,154,165
325,887,2,154,166
326,888,3,154,166
327,888,6,154,167
328,891,12,155,167
329,892,5,156,168
330,896,16,156,169
331,897,14,157,170
332,897,5,157,170
333,899,17,157,170
334,901,6,158,170
335,902,20,158,170
336,907,0,159,170
337,909,12,160,171
338,912,9,161,171
339,913,9,162,171
340,915,11,162,171
341,918,7,162,172
342,919,1,162,173
343,919,2,163,173
344,924,8,163,174
345,926,1,164,175
346,926,3,164,176
347,926,1,164,177
348,926,20,164,178
349,929,13,164,178
350,932,4,165,179
351,937,9,166,179
352,941,18,167,180
353,943,9,168,181
354,945,18,168,182
355,947,13,169,182
356,950,9,170,183
357,951,3,171,183
358,953,13,171,184
359,958,11,172,185
360,960,3,173,186
361,965,15,174,187
362,965,1,175,187
363,970,3,175,188
364,970,18,175,189
365,974,3,175,189
366,979,19,176,190
367,982,17,176,191
368,985,18,176,191
369,987,18,176,192
370,989,7,177,192
371,994,5,178,192
372,998,0,178,193
373,998,9,179,194
374,1003,6,179,194
375,1003,17,179,194
376,1007,0,179,194
377,1011,4,179,194
378,1015,2,179,195
379,1016,13,180,196
380,1021,11,181,197
381,1022,19,182,197
382,1025,19,182,197
383,1030,3,182,197
384,1034,7,182,197
385,1035,3,183,197
386,1036,5,183,197
387,1039,15,183,197
388,1041,14,184,198
389,1044,8,185,199
390,1045,17,185,200
391,1049,7,185,201
392,1049,15,186,202
393,1051,16,186,203
394,1054,1,187,203
395,1059,20,188,203
396,1060,17,188,203
397,1061,10,188,204
398,1065,9,188,204
399,1067,20,188,204
400,1068,10,188,205
401,1072,2,189,205
402,1075,3,190,206
403,1077,11,190,206
404,1077,1,190,207
405,1082,2,190,207
406,1083,19,190,207
407,1085,15,190,207
408,1088,2,191,207
409,1092,12,191,208
410,1097,20,192,209
411,1101,14,192,210
412,1104,8,192,210
413,1106,7,192,210
414,1107,11,193,211
415,1109,18,194,211
416,1109,13,195,212
417,1114,6,196,213
418,1114,12,196,213
419,1118,20,196,214
420,1119,0,196,215
421,1119,16,196,215
422,1124,0,196,215
423,1125,1,197,216
424,1129,1,198,217
425,1131,10,198,217
426,1135,10,198,217
427,1135,5,198,217
428,1138,5,198,218
429,1140,10,198,219
430,1140,3,198,219
431,1143,14,199,219
432,1146,12,200,220
433,1148,8,200,221
434,1148,1,200,221
435,1150,0,201,221
436,1153,9,202,222
437,1156,1,203,222
438,1158,6,204,222
439,1161,7,204,223
440,1162,14,205,223
441,1165,15,206,224
442,1170,11,206,224
443,1172,16,207,224
444,1175,12,208,224
445,1177,5,208,224
446,1177,8,208,225
447,1180,9,209,226
448,1184,11,209,227
449,1187,19,210,228
450,1190,0,210,228
451,1191,11,211,229
452,1193,3,212,230
453,1195,15,213,231
454,1196,3,214,231
455,1199,14,215,232
456,1204,18,215,233
457,1204,8,216,233
458,1208,19,217,233
459,1208,18,218,234
460,1213,0,219,234
461,1218,6,219,234
462,1219,20,219,234
463,1219,19,219,235
464,1222,6,219,236
465,1222,2,220,237
466,1225,6,220,238
467,1228,0,221,238
468,1232,5,222,239
469,1233,11,222,240
470,1234,12,223,240
471,1234,17,223,241
472,1234,13,223,242
473,1236,15,224,243
474,1238,7,224,243
475,1241,20,225,243
476,1243,10,225,243
477,1245,1,225,244
478,1245,13,226,244
479,1250,19,226,244
480,1250,7,226,244
481,1252,9,226,245
482,1256,20,227,245
483,1256,20,227,245
484,1257,10,228,246
485,1259,5,228,246
486,1259,0,229,246
487,1260,8,230,247
488,1262,11,230,248
489,1262,18,231,249
490,1267,14,231,250
491,1267,7,231,251
492,1267,2,231,252
493,1272,12,232,252
494,1275,2,232,253
495,1279,7,232,254
496,1284,13,233,255
497,1287,16,233,256
498,1289,0,234,256
499,1289,19,235,257
500,1290,18,236,258
501,1294,13,236,259
502,1297,9,237,259
503,1299,0,237,260
504,1300,18,238,260
505,1301,18,239,260
506,1303,13,240,260
507,1304,9,240,261
508,1306,3,241,261
509,1307,11,241,261
510,1312,19,241,262
511,1313,13,241,263
512,1315,9,241,264
513,1316,0,242,265
514,1316,16,242,265
515,1318,1,242,265
516,1319,13,243,266
517,1320,19,243,267
518,1324,19,244,267
519,1324,2,244,268
520,1328,19,244,268
521,1328,6,244,269
522,1329,0,245,269
523,1333,13,246,270
524,1335,5,247,270
525,1337,13,247,270
526,1339,0,248,271
527,1344,11,249,272
528,1345,8,249,272
529,1347,9,249,273
530,1348,6,250,273
531,1348,16,251,274
532,1350,9,252,274
533,1355,10,252,274
534,1356,18,253,274
535,1359,3,253,274
536,1362,6,254,274
537,1362,13,254,274
538,1365,3,254,274
539,1365,4,254,275
540,1369,17,255,275
541,1374,17,256,276
542,1374,8,257,276
543,1378,16,257,276
544,1381,12,257,276
545,1385,14,258,276
546,1386,2,258,277
547,1386,12,259,278
548,1387,10,259,278
549,1389,0,259,278
550,1394,20,259,278
551,1399,20,259,278
552,1403,0,260,279
553,1406,10,261,280
554,1406,1,261,280
555,1407,15,262,280
556,1411,2,262,281
557,1415,17,263,282
558,1419,17,263,282
559,1419,7,264,282
560,1419,13,265,283
561,1419,0,265,283
562,1419,0,266,283
563,1421,18,267,283
564,1422,12,268,284
565,1422,18,269,284
566,1424,7,270,284
567,1426,19,270,285
568,1430,12,270,286
569,1433,8,270,287
570,1433,20,271,288
571,1438,5,272,289
572,1443,8,273,290
573,1443,12,274,291
574,1446,7,274,292
575,1449,2,274,292
576,1450,12,274,293
577,1451,8,274,294
578,1451,15,274,295
579,1456,3,274,296
580,1459,5,275,296
581,1459,3,276,297
582,1463,19,277,298
583,1465,9,277,298
584,1468,1,277,298
585,1473,14,277,299
586,1474,11,278,299
587,1474,20,279,299
588,1478,5,279,299
589,1482,13,280,300
590,1487,16,281,300
591,1489,14,282,301
592,1491,5,282,301
593,1495,19,282,302
594,1498,4,283,302
595,1501,9,283,303
596,1504,8,283,304
597,1506,13,283,305
598,1507,6,283,306
599,1508,16,284,307
600,1510,16,284,308
601,1510,6,285,309
602,1510,3,285,309
603,1515,8,285,310
604,1518,3,286,310
605,1521,12,287,311
606,1522,15,288,312
607,1524,15,288,313
608,1528,10,288,314
609,1532,3,288,315
610,1532,16,289,315
611,1534,2,290,315
612,1535,6,291,316
613,1539,17,292,316
614,1541,5,293,316
615,1546,12,294,316
616,1546,13,295,316
617,1550,2,295,316
618,1550,18,296,316
619,1551,5,297,317
620,1551,20,298,318
621,1552,14,298,319
622,1552,6,299,319
623,1556,1,300,320
624,1557,10,300,321
625,1559,9,301,322
626,1559,18,301,323
627,1559,20,301,323
628,1560,9,302,323
629,1562,7,302,323
630,1563,17,303,323
631,1568,14,304,323
632,1572,0,305,323
633,1577,16,305,324
634,1582,4,305,325
635,1586,8,306,325
636,1589,11,307,326
637,1594,19,308,327
638,1597,9,309,328
639,1601,0,310,328
640,1605,17,311,328
641,1606,20,312,328
642,1607,4,312,328
643,1607,8,312,328
644,1608,4,313,329
645,1609,1,314,329
646,1611,12,314,330
647,1615,16,315,331
648,1617,14,316,332
649,1619,13,317,332
650,1620,9,317,332
651,1624,12,318,333
652,1626,2,318,333
653,1628,12,319,334
654,1630,12,320,335
655,1630,7,320,335
656,1631,15,320,335
657,1633,14,320,336
658,1637,8,321,336
659,1638,4,321,336
660,1641,20,321,336
661,1641,19,321,337
662,1645,11,321,338
663,1650,8,322,338
664,1650,16,322,339
665,1650,18,322,339
666,1650,9,322,339
667,1655,14,323,340
668,1660,15,323,340
669,1663,9,323,340
670,1668,0,324,341
671,1669,0,325,341
672,1673,18,326,341
673,1674,4,326,342
674,1677,15,326,343
675,1682,18,327,343
676,1684,4,328,344
677,1688,4,328,344
678,1690,18,328,344
679,1691,8,328,344
680,1694,16,329,344
681,1698,3,330,345
682,1703,16,330,345
683,1708,15,330,345
684,1713,9,331,346
685,1718,10,332,347
686,1718,16,332,347
687,1719,6,332,347
688,1724,17,332,348
689,1725,14,332,348
690,1730,14,332,348
691,1731,4,333,348
692,1732,11,334,349
693,1735,1,335,349
694,1739,17,336,350
695,1744,12,336,350
696,1746,16,336,351
697,1747,6,337,352
698,1747,6,338,353
699,1751,0,339,354
700,1755,5,339,354
701,1756,12,340,354
702,1759,10,341,355
703,1763,19,341,356
704,1766,16,342,357
705,1770,17,343,357
706,1774,11,344,357
707,1779,9,344,358
708,1783,4,345,358
709,1786,10,346,359
710,1789,8,347,360
711,1792,7,347,361
712,1797,4,347,362
713,1797,15,347,363
714,1797,4,348,364
715,1798,8,349,364
716,1803,10,350,364
717,1807,8,350,364
718,1811,18,351,365
719,1813,20,352,366
720,1817,9,353,367
721,1818,19,353,367
722,1821,4,353,368
723,1822,4,354,369
724,1825,4,355,369
725,1829,7,356,370
726,1830,9,356,371
727,1833,6,357,371
728,1836,17,357,372
729,1838,20,358,372
730,1843,15,358,373
731,1843,11,359,373
732,1843,14,360,373
733,1847,5,360,374
734,1852,19,361,375
735,1853,7,362,376
736,1857,17,362,377
737,1861,14,362,377
738,1865,10,362,378
739,1870,1,363,378
740,1870,4,364,378
741,1874,1,364,379
742,1877,4,365,379
743,1881,14,365,379
744,1885,1,365,379
745,1890,16,365,380
746,1891,3,366,381
747,1896,3,367,382
748,1899,2,367,382
749,1903,12,367,383
750,1906,18,367,383
