frame,total_vehicles,queue_count,red_light_violations,rash_driving
398,1008,10,196,200
399,1011,4,197,201
400,1013,19,198,201
401,1017,12,198,201
402,1022,20,198,201
403,1026,1,198,201
404,1031,3,198,202
405,1036,20,198,203
406,1037,18,198,203
407,1040,2,199,203
408,1043,15,199,204
409,1048,5,199,204
410,1051,10,200,204
411,1053,11,201,204
412,1057,10,201,205
413,1061,5,202,205
414,1061,7,202,206
415,1062,3,202,206
416,1063,5,203,206
417,1066,0,203,207
418,1071,4,203,208
419,1075,10,203,208
420,1077,10,203,208
421,1082,8,203,209
422,1087,15,204,210
423,1090,2,204,211
424,1093,20,204,211
425,1094,3,204,211
426,1095,19,205,212
427,1095,8,205,213
428,1095,7,205,213
429,1097,2,206,213
430,1097,5,207,214
431,1099,15,208,215
432,1100,2,209,216
433,1100,17,210,216
434,1101,17,211,217
435,1104,11,211,218
436,1106,7,212,218
437,1110,15,212,218
438,1113,9,213,219
439,1118,5,214,220
440,1123,11,215,220
441,1123,15,216,221
442,1123,15,217,222
443,1127,13,218,223
444,1127,7,219,224
445,1130,0,220,225
446,1133,12,221,225
447,1135,13,221,226
448,1137,9,221,226
449,1142,14,222,227
450,1142,20,223,228
451,1143,4,223,229
452,1148,4,224,230
453,1149,18,225,230
454,1150,15,225,231
455,1151,2,226,231
456,1151,4,227,231
457,1154,8,227,231
458,1158,14,227,232
459,1163,6,227,233
460,1165,3,227,233
461,1169,14,227,234
462,1173,15,228,235
463,1175,15,228,236
464,1178,11,229,236
465,1179,18,230,237
466,1180,13,231,237
467,1181,9,231,237
468,1183,1,232,237
469,1188,1,233,237
470,1189,5,233,238
471,1193,20,233,238
472,1194,19,233,238
473,1195,8,234,239
474,1198,18,234,239
475,1200,2,235,239
476,1200,4,236,239
477,1204,8,236,239
478,1205,16,236,240
479,1210,10,237,240
480,1211,17,237,241
481,1216,11,238,241
482,1218,5,238,241
483,1219,3,238,241
484,1219,3,238,242
485,1220,5,238,243
486,1223,10,238,243
487,1227,14,239,244
488,1229,10,239,244
489,1229,5,239,245
490,1234,13,240,246
491,1235,1,241,247
492,1240,4,241,248
493,1241,6,241,249
494,1245,3,241,249
495,1246,17,241,250
496,1247,4,242,251
497,1250,20,242,252
498,1253,16,243,253
499,1256,4,244,253
500,1257,18,244,254
501,1262,5,245,255
502,1264,10,245,256
503,1265,15,246,256
504,1267,14,247,257
505,1270,20,248,257
506,1274,6,248,257
507,1274,6,248,258
508,1276,19,248,259
509,1280,16,249,260
510,1282,13,250,261
511,1286,3,250,262
512,1288,9,251,262
513,1290,0,252,262
514,1295,3,253,262
515,1296,15,253,263
516,1297,7,253,263
517,1301,3,254,263
518,1306,8,254,264
519,1308,9,255,265
520,1309,19,255,265
521,1310,13,255,266
522,1311,14,256,267
523,1311,11,257,268
524,1313,0,257,269
525,1316,18,257,270
526,1320,2,257,270
527,1322,4,258,271
528,1327,9,259,272
529,1327,2,260,272
530,1330,0,260,272
531,1334,19,261,272
532,1334,9,261,272
533,1335,8,262,273
534,1336,17,262,274
535,1340,3,263,275
536,1340,15,263,276
537,1341,6,263,277
538,1343,0,264,277
539,1344,5,265,277
540,1347,15,265,277
541,1351,5,266,278
542,1354,4,266,278
543,1355,7,267,278
544,1360,6,267,279
545,1365,1,267,280
546,1370,13,268,280
547,1374,1,268,280
548,1379,7,269,280
549,1383,19,270,281
550,1387,9,270,282
551,1387,14,271,283
552,1392,16,272,284
553,1393,0,272,284
554,1395,14,273,285
555,1396,18,274,286
556,1396,9,274,287
557,1396,7,275,288
558,1400,7,276,289
559,1405,13,276,289
560,1408,20,276,290
561,1412,17,276,291
562,1417,10,276,292
563,1418,15,277,293
564,1418,17,277,294
565,1421,15,278,295
566,1426,15,278,295
567,1429,5,279,295
568,1431,3,279,296
569,1435,14,280,296
570,1438,11,280,297
571,1441,18,280,297
572,1444,10,280,297
573,1449,19,281,297
574,1451,1,281,297
575,1454,17,281,298
576,1454,2,282,299
577,1456,20,282,300
578,1461,1,283,300
579,1464,18,283,301
580,1464,5,283,301
581,1464,18,284,302
582,1466,7,284,303
583,1470,15,284,303
584,1473,9,285,303
585,1473,10,286,304
586,1473,18,286,304
587,1477,19,287,304
588,1481,18,287,304
589,1484,13,287,305
590,1485,14,288,305
591,1490,10,288,305
592,1490,11,289,305
593,1492,16,290,306
594,1494,13,291,306
595,1497,10,292,306
596,1499,14,292,307
597,1504,5,292,307
598,1507,11,292,308
599,1508,15,292,308
600,1513,3,293,309
601,1517,1,293,310
602,1518,6,293,311
603,1523,10,294,312
604,1523,6,295,313
605,1525,4,296,314
606,1529,11,296,314
607,1533,15,296,314
608,1535,8,296,315
609,1535,8,296,316
610,1540,18,296,316
611,1543,4,297,316
612,1545,1,298,317
613,1549,18,298,317
614,1551,18,298,318
615,1554,18,299,318
616,1559,12,299,318
617,1562,4,300,318
618,1563,20,300,319
619,1568,17,301,320
620,1571,4,302,320
621,1574,8,303,320
622,1579,9,304,320
623,1583,7,305,321
624,1583,2,306,321
625,1584,20,307,321
626,1589,18,308,321
627,1589,4,308,322
628,1590,11,308,322
629,1593,16,308,323
630,1598,18,309,323
631,1603,14,310,324
632,1607,12,311,325
633,1610,1,311,326
634,1615,12,311,326
635,1620,12,312,326
636,1625,15,313,326
637,1630,6,313,326
638,1632,7,314,326
639,1634,5,314,326
640,1638,9,315,327
641,1642,14,316,328
642,1643,1,316,329
643,1648,0,316,329
644,1651,3,316,329
645,1653,17,316,330
646,1658,19,317,330
647,1660,16,318,330
648,1664,16,318,330
649,1665,3,319,330
650,1670,5,320,330
651,1670,11,321,330
652,1675,11,321,330
653,1675,12,321,330
654,1678,19,322,331
655,1681,14,322,332
656,1682,17,323,332
657,1683,17,324,333
658,1684,0,324,334
659,1686,12,325,334
660,1687,14,326,335
661,1688,7,326,336
662,1690,17,326,336
663,1694,6,326,336
664,1699,5,327,336
665,1699,14,328,336
666,1700,6,329,336
667,1705,16,330,336
668,1710,8,330,337
669,1713,4,330,338
670,1713,2,330,339
671,1717,11,331,340
672,1717,16,332,340
673,1721,20,333,341
674,1726,4,334,341
675,1726,18,334,342
676,1731,8,334,342
677,1731,4,334,342
678,1733,15,334,343
679,1735,5,335,343
680,1735,6,336,343
681,1736,12,336,343
682,1740,5,336,343
683,1745,16,337,343
684,1750,16,338,344
685,1751,13,339,344
686,1755,10,339,345
687,1755,4,340,346
688,1759,5,341,347
689,1763,4,342,347
690,1767,11,343,348
691,1770,17,344,348
692,1770,10,344,349
693,1771,19,344,349
694,1773,18,344,350
695,1774,5,344,350
696,1779,8,345,350
697,1783,6,345,350
698,1786,4,346,350
699,1791,13,346,351
700,1792,9,346,352
701,1792,11,346,352
702,1794,12,347,352
703,1796,17,348,352
704,1798,5,349,353
705,1799,4,350,354
706,1800,12,350,355
707,1805,19,350,355
708,1806,16,351,355
709,1810,0,351,356
710,1814,14,351,357
711,1817,6,352,357
712,1818,9,353,358
713,1818,16,354,358
714,1822,4,354,359
715,1827,6,355,360
716,1829,14,356,360
717,1834,17,357,360
718,1834,3,357,360
719,1835,1,357,361
720,1838,0,357,362
721,1839,15,358,362
722,1841,1,359,362
723,1846,3,360,362
724,1847,18,361,362
725,1849,5,362,363
726,1849,3,363,363
727,1849,15,363,364
728,1851,18,364,365
729,1852,9,364,366
730,1855,10,364,366
731,1856,3,365,366
732,1856,18,365,366
733,1859,6,365,367
734,1861,17,365,368
735,1863,1,366,369
736,1866,15,367,369
737,1866,6,367,369
738,1866,3,368,370
739,1869,16,368,371
740,1871,9,368,372
741,1872,5,368,373
742,1873,13,368,373
743,1878,18,368,374
744,1878,7,369,375
745,1880,4,370,376
746,1882,9,370,376
747,1885,7,371,377
748,1890,7,372,377
749,1890,15,372,378
750,1894,2,373,379
