frame,total_vehicles,queue_count,red_light_violations,rash_driving
228,556,9,116,107
229,561,12,116,107
230,565,12,116,108
231,567,8,116,109
232,567,15,117,110
233,572,1,117,111
234,575,18,118,112
235,580,4,119,113
236,585,7,120,114
237,586,18,120,114
238,588,2,121,115
239,592,7,121,116
240,597,20,122,117
241,597,17,122,117
242,602,11,122,117
243,607,20,122,117
244,610,10,123,118
245,610,20,123,119
246,610,16,123,120
247,613,15,123,121
248,613,13,124,122
249,613,4,124,123
250,618,0,125,123
251,622,5,126,123
252,626,11,127,124
253,630,10,127,125
254,630,8,128,125
255,635,11,128,125
256,638,15,129,126
257,639,1,130,126
258,641,12,130,126
259,641,9,131,126
260,644,2,132,126
261,644,17,132,126
262,644,7,133,127
263,645,10,134,128
264,648,13,134,129
265,653,9,135,130
266,656,0,136,131
267,656,12,137,132
268,659,10,137,133
269,659,13,138,133
270,661,5,139,134
271,664,6,139,135
272,669,1,139,136
273,669,6,139,136
274,671,5,139,136
275,674,1,139,137
276,678,15,140,137
277,681,6,141,137
278,684,14,142,138
279,688,20,142,138
280,689,16,142,138
281,694,0,142,139
282,698,4,142,139
283,700,18,143,140
284,702,18,143,141
285,703,17,144,142
286,706,7,145,143
287,711,15,145,143
288,711,4,146,143
289,712,2,146,144
290,712,9,147,144
291,712,2,147,145
292,715,19,147,146
293,719,1,148,146
294,719,4,148,146
295,720,9,149,147
296,723,11,149,148
297,723,8,149,149
298,726,8,149,150
299,729,11,149,151
300,733,16,150,151
301,735,10,151,151
302,736,1,152,151
303,737,13,153,152
304,738,11,154,152
305,741,8,154,152
306,743,18,155,152
307,743,20,156,152
308,743,4,157,153
309,748,3,157,153
310,753,16,157,153
311,758,4,158,153
312,759,6,159,153
313,762,9,159,154
314,763,11,159,154
315,765,16,159,154
316,770,4,160,154
317,774,1,161,154
318,774,4,161,154
319,777,2,161,154
320,777,2,162,155
321,780,9,163,156
322,781,19,164,157
323,786,7,164,158
324,789,19,165,159
325,794,6,165,159
326,796,16,165,159
327,799,18,166,160
328,801,8,166,161
329,805,17,167,161
330,807,16,168,161
331,809,5,168,161
332,809,20,169,162
333,809,8,169,163
334,813,15,169,164
335,818,2,170,165
336,820,13,171,165
337,822,20,171,165
338,826,1,171,165
339,831,1,172,166
340,834,15,173,166
341,838,6,174,167
342,842,15,175,168
343,843,13,175,169
344,844,12,176,170
345,847,4,177,171
346,849,20,178,172
347,854,20,179,173
348,859,8,179,174
349,859,4,180,175
350,861,15,181,175
351,866,6,182,175
352,866,10,183,176
353,868,13,184,177
354,869,13,185,178
355,872,16,186,179
356,873,0,186,179
357,877,19,187,180
358,878,2,188,180
359,883,1,189,181
360,888,9,190,182
361,892,7,191,183
362,897,10,191,184
363,898,1,192,185
364,899,5,192,185
365,902,7,193,186
366,903,17,193,186
367,904,1,194,187
368,906,12,194,188
369,911,3,195,189
370,916,4,196,190
371,920,3,196,191
372,920,4,196,191
373,920,5,197,191
374,920,1,197,191
375,922,16,197,191
376,926,9,197,191
377,930,0,198,191
378,930,15,198,191
379,930,9,198,191
380,930,17,198,191
381,931,12,199,192
382,936,8,200,192
383,936,19,201,192
384,941,10,201,192
385,941,2,202,193
386,945,6,203,193
387,945,18,204,193
388,949,16,204,193
389,949,5,204,193
390,954,20,204,194
391,958,15,204,195
392,958,18,204,196
393,960,5,204,197
394,964,13,205,198
395,968,9,205,198
396,972,4,206,198
397,975,14,207,199
398,980,0,208,200
399,982,6,209,200
400,987,9,210,201
401,990,14,210,201
402,993,4,210,201
403,993,14,210,201
404,993,10,210,201
405,994,17,211,202
406,996,4,211,202
407,1000,18,211,203
408,1002,0,211,203
409,1003,12,212,204
410,1003,5,213,205
411,1008,15,214,205
412,1009,10,214,205
413,1012,12,215,205
414,1013,2,216,205
415,1013,19,216,206
416,1017,0,217,206
417,1018,6,218,206
418,1019,17,219,207
419,1023,14,220,207
420,1027,4,221,207
421,1030,10,221,207
422,1032,5,221,208
423,1033,8,222,209
424,1034,12,223,210
425,1035,2,224,211
426,1036,17,225,211
427,1040,8,226,211
428,1044,8,226,211
429,1046,7,226,212
430,1048,20,226,213
431,1052,10,227,213
432,1055,19,228,214
433,1059,0,228,215
434,1059,17,229,215
435,1060,5,230,215
436,1062,5,230,215
437,1062,4,230,216
438,1065,1,231,217
439,1065,16,231,217
440,1068,3,231,217
441,1073,12,232,218
442,1074,3,233,219
443,1079,9,233,219
444,1084,5,233,220
445,1085,19,233,220
446,1085,14,233,220
447,1085,18,233,221
448,1088,9,233,222
449,1092,9,234,222
450,1095,8,235,222
451,1098,11,236,223
452,1100,19,236,224
453,1104,7,237,224
454,1104,9,237,225
455,1108,9,237,226
456,1111,2,238,227
457,1115,16,238,228
458,1116,8,239,228
459,1117,0,239,229
460,1121,13,240,230
461,1123,5,240,231
462,1123,16,240,232
463,1124,12,241,232
464,1128,1,241,233
465,1133,0,242,233
466,1133,19,243,233
467,1138,5,243,234
468,1138,16,243,234
469,1139,14,244,235
470,1140,5,244,236
471,1141,5,244,237
472,1144,6,244,237
473,1147,0,245,237
474,1147,1,245,238
475,1150,18,245,238
476,1150,1,246,238
477,1150,0,246,239
478,1150,13,246,239
479,1152,2,247,240
480,1152,16,247,241
481,1157,20,248,241
482,1161,1,249,242
483,1166,20,250,242
484,1171,18,251,243
485,1173,4,251,243
486,1177,1,251,244
487,1180,0,251,244
488,1181,14,251,244
489,1185,13,252,244
490,1186,15,253,244
491,1186,3,254,244
492,1188,18,254,245
493,1191,4,254,246
494,1196,0,254,246
495,1201,13,255,247
496,1204,5,256,248
497,1206,9,256,248
498,1209,1,256,249
499,1211,15,256,249
500,1212,11,257,249
501,1215,18,257,249
502,1218,4,258,250
503,1219,18,258,251
504,1222,7,259,252
505,1224,20,260,253
506,1229,6,261,254
507,1229,3,262,255
508,1230,20,262,255
509,1232,5,262,255
510,1235,0,263,255
511,1237,6,263,256
512,1240,1,264,256
513,1240,11,264,257
514,1242,0,265,257
515,1244,11,266,258
516,1245,8,266,258
517,1245,12,267,259
518,1248,8,268,259
519,1252,15,268,259
520,1252,3,269,259
521,1256,12,270,259
522,1261,0,270,260
523,1263,5,270,260
524,1268,12,270,261
525,1268,6,271,261
526,1269,13,271,261
527,1274,6,272,262
528,1277,20,272,263
529,1280,15,272,263
530,1281,0,273,264
531,1285,12,274,264
532,1289,10,274,264
533,1292,2,275,264
534,1297,0,276,265
535,1301,14,276,265
536,1303,2,277,266
537,1306,1,277,267
538,1309,13,277,268
539,1313,15,277,268
540,1315,11,277,269
541,1319,3,277,269
542,1320,1,277,269
543,1321,1,277,269
544,1322,6,277,269
545,1323,10,277,269
546,1327,4,278,269
547,1332,8,278,269
548,1335,20,279,270
549,1335,13,280,270
550,1338,17,281,271
551,1339,6,281,271
552,1343,6,281,272
553,1347,15,281,273
554,1349,8,281,273
555,1353,12,281,273
556,1355,12,282,274
557,1358,13,283,275
558,1359,5,283,275
559,1362,15,283,276
560,1363,4,283,277
561,1363,19,283,278
562,1364,13,283,279
563,1369,10,283,280
564,1370,4,283,281
565,1373,18,284,281
566,1374,17,284,281
567,1376,8,285,282
568,1378,0,286,282
569,1383,19,287,282
570,1383,10,288,283
571,1385,4,288,284
572,1385,12,289,284
573,1388,16,290,285
574,1389,16,291,286
575,1393,10,291,286
576,1394,7,291,286
577,1395,7,291,287
578,1396,4,291,287
579,1401,13,291,288
580,1404,13,291,288
581,1406,5,291,288
582,1408,12,292,288
583,1410,17,292,289
584,1412,3,292,290
585,1417,2,292,290
586,1422,17,292,290
587,1422,10,293,291
588,1427,16,294,292
589,1432,20,295,292
590,1436,13,296,292
591,1438,2,297,292
592,1438,20,298,293
593,1438,2,298,293
594,1443,8,298,293
595,1444,12,298,293
596,1446,12,298,294
597,1446,15,298,294
598,1449,20,299,295
599,1451,5,300,296
600,1456,7,301,296
601,1456,13,302,296
602,1459,3,303,297
603,1461,6,304,298
604,1462,5,305,298
605,1465,17,306,299
606,1468,17,307,300
607,1471,2,307,300
608,1472,17,308,301
609,1477,16,308,301
610,1480,1,308,302
611,1484,18,309,302
612,1489,20,310,303
613,1492,5,311,304
614,1495,10,312,304
615,1499,6,312,304
616,1500,8,312,305
617,1505,6,312,306
618,1505,1,312,307
619,1508,5,312,307
620,1510,6,312,308
621,1514,11,313,308
622,1516,0,314,309
623,1518,17,315,309
624,1519,8,316,310
625,1522,15,317,311
626,1524,7,318,312
627,1524,19,318,312
628,1527,4,319,313
629,1529,13,320,314
630,1532,16,320,315
631,1535,8,321,315
632,1537,20,322,315
633,1542,6,323,316
634,1542,8,324,316
635,1543,13,325,317
636,1543,9,326,317
637,1544,11,326,318
638,1546,16,327,318
639,1546,4,328,318
640,1547,2,328,318
641,1550,10,329,319
642,1555,2,330,319
643,1555,16,330,319
644,1556,9,330,319
645,1557,18,331,320
646,1558,20,331,320
647,1562,0,332,320
648,1563,12,333,320
649,1564,14,333,320
650,1568,7,334,321
651,1572,3,335,321
652,1575,0,335,322
653,1579,6,335,323
654,1579,14,336,323
655,1582,18,336,323
656,1587,7,337,323
657,1587,17,338,324
658,1590,17,339,325
659,1594,6,340,326
660,1595,10,340,326
661,1600,0,341,327
662,1600,14,342,328
663,1600,18,342,329
664,1604,1,342,329
665,1608,15,342,329
666,1609,19,342,330
667,1614,16,343,331
668,1617,16,343,331
669,1622,15,344,331
670,1623,2,345,332
671,1627,11,346,333
672,1627,0,346,333
673,1629,1,346,334
674,1634,8,346,334
675,1635,10,347,335
676,1636,16,348,335
677,1640,20,348,336
678,1644,17,348,337
679,1647,13,349,337
680,1649,11,349,338
681,1651,4,350,339
682,1652,17,351,340
683,1655,8,352,341
684,1659,11,353,341
685,1660,1,353,342
686,1662,9,353,343
687,1662,20,354,344
688,1666,7,355,344
689,1671,8,356,345
690,1676,8,356,346
691,1677,12,356,347
692,1679,20,357,347
693,1682,17,358,347
694,1683,14,358,348
695,1685,8,358,349
696,1688,15,359,350
697,1691,10,360,351
698,1695,12,361,351
699,1700,12,362,352
700,1700,6,363,352
701,1700,18,363,353
702,1700,7,364,354
703,1700,10,364,355
704,1702,17,364,356
705,1705,12,364,356
706,1705,10,365,357
707,1706,11,366,358
708,1706,2,366,359
709,1709,17,366,360
710,1711,18,367,361
711,1714,17,368,362
712,1719,2,368,363
713,1721,2,369,363
714,1724,19,369,363
715,1725,16,370,364
716,1730,3,371,364
717,1732,2,372,364
718,1737,1,372,364
719,1738,20,372,364
720,1743,14,373,365
721,1745,19,374,366
722,1746,18,374,367
723,1747,15,374,367
724,1751,16,375,368
725,1753,9,376,369
726,1753,7,376,370
727,1755,4,377,370
728,1757,17,377,371
729,1760,1,378,372
730,1762,2,379,372
731,1764,17,379,373
732,1766,1,379,373
733,1771,10,379,373
734,1776,17,379,373
735,1780,4,380,373
736,1781,5,381,374
737,1785,10,382,375
738,1787,14,383,375
739,1792,11,383,376
740,1796,18,384,376
741,1797,20,385,376
742,1801,5,386,376
743,1804,18,386,377
744,1804,18,387,378
745,1804,4,387,379
746,1804,12,387,379
747,1809,0,388,379
748,1809,13,389,379
749,1810,18,390,380
750,1812,18,390,380
