frame,total_vehicles,queue_count,red_light_violations,rash_driving
203,506,10,102,103
204,508,14,103,104
205,509,11,104,104
206,514,5,105,104
207,518,20,106,105
208,520,1,106,106
209,520,13,107,106
210,521,12,108,107
211,523,11,108,107
212,525,10,108,107
213,529,12,109,107
214,529,9,110,107
215,529,8,111,108
216,533,3,111,109
217,535,6,112,110
218,536,20,112,111
219,537,18,113,112
220,541,0,114,113
221,546,0,115,113
222,547,16,115,114
223,549,19,115,114
224,554,4,116,114
225,556,5,117,114
226,557,8,117,114
227,557,19,117,115
228,557,4,118,116
229,562,2,119,117
230,567,3,120,118
231,567,14,121,119
232,569,19,121,120
233,571,3,121,121
234,576,14,122,121
235,581,11,122,122
236,583,13,123,122
237,583,16,124,123
238,584,0,125,124
239,585,0,126,124
240,587,16,127,125
241,589,10,128,126
242,590,17,129,127
243,594,9,130,127
244,595,4,131,128
245,600,20,131,128
246,600,3,131,129
247,605,9,132,130
248,607,7,133,130
249,609,1,134,131
250,613,19,135,132
251,616,9,136,133
252,618,8,137,134
253,618,6,137,134
254,619,19,138,134
255,621,18,139,135
256,625,5,140,136
257,629,10,140,136
258,633,7,141,137
259,638,0,141,138
260,638,10,141,139
261,638,8,142,140
262,640,19,142,141
263,640,15,142,141
264,640,2,143,142
265,643,2,144,142
266,644,5,144,142
267,647,19,144,142
268,650,14,145,143
269,651,10,146,144
270,651,11,147,145
271,655,11,148,145
272,655,15,149,145
273,657,7,150,145
274,660,19,150,146
275,662,15,151,146
276,665,10,151,147
277,670,19,151,147
278,672,20,152,148
279,675,8,153,149
280,680,4,154,149
281,683,5,155,150
282,685,18,155,150
283,687,11,155,151
284,690,1,155,151
285,690,8,156,152
286,691,13,157,153
287,691,0,158,153
288,696,12,159,154
289,699,7,159,155
290,699,4,159,155
291,703,6,160,156
292,708,5,160,157
293,712,1,161,157
294,717,12,161,158
295,718,0,162,159
296,719,17,163,159
297,723,19,164,159
298,726,20,165,160
299,726,14,166,160
300,730,7,167,161
301,735,7,168,162
302,736,10,169,163
303,737,2,170,164
304,740,15,170,164
305,743,15,171,164
306,746,4,171,165
307,746,1,172,165
308,749,12,173,166
309,754,1,173,167
310,756,3,174,168
311,756,20,174,168
312,757,6,175,169
313,760,17,175,170
314,760,13,175,171
315,760,19,176,172
316,765,19,177,173
317,767,2,177,174
318,772,12,177,174
319,774,2,178,174
320,774,15,178,175
321,777,0,179,176
322,782,2,180,177
323,786,8,181,178
324,786,15,181,179
325,791,13,182,180
326,791,7,183,181
327,791,5,184,182
328,792,20,184,182
329,793,12,184,183
330,795,20,184,184
331,796,14,185,185
332,797,14,186,185
333,801,0,186,186
334,803,4,186,187
335,806,5,187,188
336,811,6,188,188
337,811,17,189,189
338,811,1,190,190
339,815,11,190,190
340,815,18,190,190
341,820,13,190,191
342,821,14,190,192
343,823,6,191,193
344,827,19,192,194
345,829,16,192,194
346,833,10,193,195
347,836,14,194,196
348,841,2,194,196
349,843,4,195,197
350,844,12,195,198
351,845,9,196,199
352,849,3,197,199
353,853,12,198,200
354,856,15,198,200
355,859,3,198,200
356,859,18,199,201
357,862,2,200,201
358,866,8,200,201
359,866,13,200,202
360,871,10,201,202
361,874,2,201,202
362,876,4,201,203
363,877,12,201,204
364,882,12,201,204
365,887,6,202,204
366,888,10,203,204
367,888,6,204,204
368,890,7,205,204
369,894,15,206,205
370,899,6,206,205
371,900,3,207,205
372,900,0,207,206
373,905,19,208,207
374,908,7,208,207
375,910,7,209,208
376,913,18,209,208
377,915,8,209,208
378,919,15,210,208
379,920,12,211,208
380,922,4,211,209
381,926,20,212,209
382,928,10,212,209
383,929,11,213,209
384,934,0,214,210
385,936,1,215,210
386,939,11,215,211
387,940,12,215,212
388,942,19,216,212
389,944,14,217,213
390,947,20,218,214
391,952,20,219,215
392,956,15,220,216
393,958,20,221,216
394,960,10,222,216
395,964,12,223,216
396,968,20,223,216
397,973,16,224,217
398,974,4,224,217
399,975,15,225,217
400,977,1,226,218
401,982,8,227,219
402,983,15,227,220
403,984,6,228,221
404,986,9,228,221
405,990,9,229,221
406,992,2,229,222
407,996,2,230,223
408,996,2,230,224
409,997,12,230,224
410,999,2,231,224
411,1001,9,231,225
412,1006,10,232,226
413,1009,17,232,227
414,1014,2,232,228
415,1019,12,233,229
416,1021,12,233,230
417,1021,9,234,230
418,1023,14,234,230
419,1028,7,235,230
420,1029,6,236,230
421,1029,10,237,231
422,1031,10,237,232
423,1032,19,237,232
424,1037,3,237,232
425,1038,0,238,232
426,1042,17,238,232
427,1042,12,239,232
428,1045,20,240,232
429,1045,16,240,232
430,1050,7,240,232
431,1055,4,240,232
432,1058,0,241,233
433,1062,3,241,233
434,1062,6,242,233
435,1064,10,242,234
436,1066,2,242,234
437,1066,19,243,235
438,1068,15,243,236
439,1068,18,244,236
440,1070,7,245,237
441,1071,17,245,237
442,1076,19,246,237
443,1080,4,246,237
444,1080,7,247,237
445,1080,16,247,237
446,1080,6,247,237
447,1083,12,247,238
448,1084,10,247,239
449,1087,15,248,240
450,1089,10,248,240
451,1091,3,248,241
452,1095,20,248,242
453,1098,12,248,242
454,1098,0,249,242
455,1098,15,249,243
456,1101,11,250,244
457,1103,13,251,245
458,1108,17,251,245
459,1109,8,251,245
460,1114,0,252,245
461,1117,12,253,246
462,1121,12,254,246
463,1124,2,255,247
464,1129,1,256,248
465,1131,15,257,249
466,1132,6,258,250
467,1132,13,258,250
468,1133,11,259,251
469,1137,10,260,252
470,1138,9,260,253
471,1142,6,261,254
472,1147,3,262,255
473,1151,16,263,255
474,1154,10,264,256
475,1159,3,264,257
476,1160,17,265,257
477,1164,10,265,258
478,1165,20,265,259
479,1165,14,266,259
480,1165,13,266,260
481,1165,8,267,261
482,1167,7,267,262
483,1171,11,268,262
484,1176,12,268,262
485,1176,18,269,263
486,1178,3,270,263
487,1180,0,270,264
488,1180,14,271,264
489,1180,7,271,265
490,1183,11,271,266
491,1184,7,271,267
492,1185,6,271,268
493,1186,6,272,269
494,1191,16,273,269
495,1193,4,273,269
496,1195,8,274,270
497,1196,10,274,271
498,1197,1,274,271
499,1202,8,275,272
500,1205,4,275,273
501,1205,13,275,273
502,1207,1,276,273
503,1207,18,276,274
504,1207,10,276,274
505,1210,20,276,274
506,1210,11,277,275
507,1210,5,277,276
508,1211,12,277,277
509,1216,7,277,278
510,1216,13,277,279
511,1220,13,278,280
512,1224,15,278,280
513,1226,8,278,281
514,1229,20,278,282
515,1231,2,279,282
516,1232,20,280,282
517,1235,7,281,283
518,1237,20,281,283
519,1238,10,282,284
520,1243,3,283,285
521,1247,2,284,286
522,1252,13,285,286
523,1257,19,286,287
524,1258,1,286,288
525,1259,14,286,289
526,1264,20,286,289
527,1267,5,287,290
528,1269,13,287,291
529,1270,6,287,291
530,1271,19,287,291
531,1271,8,288,291
532,1273,12,289,292
533,1278,19,290,293
534,1279,8,291,294
535,1284,4,292,294
536,1287,20,292,295
537,1291,11,292,296
538,1291,3,293,296
539,1294,19,294,296
540,1299,6,295,296
541,1303,10,296,296
542,1307,12,296,296
543,1312,1,296,297
544,1312,14,296,297
545,1312,17,297,297
546,1316,0,297,298
547,1317,14,297,298
548,1321,1,297,298
549,1324,20,297,299
550,1328,18,298,299
551,1329,1,299,299
552,1330,8,300,300
553,1335,7,301,301
554,1339,1,302,302
555,1342,20,302,303
556,1343,8,302,303
557,1348,10,302,303
558,1351,7,302,304
559,1351,13,302,304
560,1353,8,302,304
561,1353,10,302,304
562,1353,4,302,304
563,1353,10,302,305
564,1355,0,303,305
565,1359,18,304,305
566,1360,5,305,306
567,1362,13,306,307
568,1362,7,306,307
569,1365,6,307,308
570,1367,12,307,309
571,1371,19,307,310
572,1373,5,307,310
573,1373,4,307,310
574,1375,17,308,311
575,1379,15,308,311
576,1384,6,308,311
577,1387,8,309,311
578,1388,10,309,312
579,1392,20,309,312
580,1394,5,309,312
581,1399,5,309,313
582,1399,1,309,313
583,1401,13,310,314
584,1404,2,311,314
585,1408,20,311,315
586,1408,15,312,315
587,1410,12,313,316
588,1411,7,313,316
589,1416,5,313,316
590,1418,5,313,316
591,1421,5,313,316
592,1423,8,314,317
593,1426,6,315,318
594,1428,2,316,319
595,1432,20,316,320
596,1433,2,316,321
597,1433,15,317,322
598,1438,5,318,322
599,1443,6,318,323
600,1444,10,319,323
601,1449,1,320,323
602,1453,20,320,324
603,1455,19,320,324
604,1460,13,320,325
605,1463,9,320,325
606,1464,0,320,325
607,1468,20,320,325
608,1469,11,320,325
609,1469,16,320,325
610,1473,10,321,325
611,1473,20,322,325
612,1477,12,322,325
613,1477,6,322,326
614,1477,3,323,327
615,1480,19,324,328
616,1483,9,325,329
617,1485,12,325,330
618,1487,18,325,330
619,1490,4,326,331
620,1492,15,327,331
621,1496,10,328,332
622,1501,19,329,333
623,1502,0,330,333
624,1504,6,331,334
625,1508,7,331,334
626,1511,1,332,335
627,1516,12,332,336
628,1517,2,333,337
629,1517,8,333,338
630,1517,0,333,338
631,1520,0,334,339
632,1521,9,335,340
633,1523,11,335,341
634,1525,1,335,341
635,1527,15,336,342
636,1530,7,337,343
637,1534,7,337,343
638,1536,10,338,344
639,1541,8,339,344
640,1541,14,339,345
641,1541,10,340,346
642,1546,11,341,346
643,1551,17,342,347
644,1551,10,342,348
645,1555,16,343,348
646,1560,17,344,349
647,1563,18,345,350
648,1566,10,346,350
649,1570,7,347,350
650,1575,5,348,350
651,1577,1,348,351
652,1581,11,349,352
653,1585,10,349,353
654,1590,0,350,354
655,1595,9,350,354
656,1597,14,350,354
657,1599,1,351,355
658,1603,7,352,356
659,1608,12,353,356
660,1611,11,354,356
661,1615,19,355,356
662,1617,17,355,357
663,1622,8,355,357
664,1624,9,356,358
665,1629,5,357,358
666,1629,20,358,359
667,1631,8,358,359
668,1633,5,359,359
669,1637,15,360,360
670,1641,7,360,361
671,1644,11,361,362
672,1645,4,362,362
673,1650,14,362,362
674,1654,6,363,363
675,1656,19,363,364
676,1656,20,363,365
677,1660,15,363,365
678,1665,4,363,365
679,1669,19,363,365
680,1669,11,364,365
681,1673,15,365,366
682,1675,10,365,367
683,1679,4,365,368
684,1681,4,365,368
685,1684,20,365,368
686,1684,4,366,369
687,1689,1,366,369
688,1690,9,367,370
689,1691,7,368,371
690,1696,12,368,371
691,1697,13,368,372
692,1699,3,368,372
693,1700,6,369,373
694,1700,5,370,373
695,1702,11,370,373
696,1703,17,371,374
697,1704,16,372,374
698,1704,5,373,375
699,1707,5,373,376
700,1708,5,373,376
701,1708,13,373,376
702,1711,20,374,377
703,1711,14,375,378
704,1712,16,375,378
705,1713,4,375,378
706,1713,4,376,378
707,1717,12,377,379
708,1718,11,378,380
709,1723,11,378,380
710,1727,4,379,381
711,1728,20,379,382
712,1732,11,380,382
713,1734,7,381,382
714,1735,0,382,383
715,1735,17,383,384
716,1736,14,384,385
717,1740,14,384,386
718,1745,19,385,387
719,1746,14,386,388
720,1747,14,386,389
721,1750,3,387,389
722,1755,20,388,389
723,1757,12,388,389
724,1759,4,389,390
725,1760,7,389,391
726,1763,20,389,391
727,1767,19,389,392
728,1772,11,389,393
729,1774,11,389,394
730,1776,7,390,394
731,1779,0,391,395
732,1780,1,392,395
733,1783,12,393,396
734,1783,9,393,396
735,1788,2,393,397
736,1793,15,393,398
737,1793,5,393,399
738,1794,4,393,399
739,1798,17,393,399
740,1800,7,394,399
741,1802,13,394,399
742,1807,8,395,399
743,1812,10,396,400
744,1814,8,396,400
745,1819,11,396,401
746,1824,19,397,402
747,1824,2,398,403
748,1826,1,399,403
749,1830,9,399,403
750,1831,0,400,404
